url:https://www.restoclub.ru/spb/place/my-friends-1	title:My Friends	tag:type:Паб	tag:subway:Чернышевская	tag:check:650	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/nekanon	title:Неканон	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/niko-1	title:Niko	tag:type:Бар	tag:subway:Лиговский Проспект	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/nisha	title:Nisha	tag:type:Кафе	tag:subway:Гостиный Двор, Невский Проспект, Чернышевская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/nove	title:Nove	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская, Адмиралтейская	tag:check:1600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/lobbi-bar-otelja-marriott	title:One2One	tag:type:Бар	tag:subway:Спортивная, Василеостровская	tag:check:1500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/onegin	title:Онегин	tag:type:Бар	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:1550	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/ono-moe	title:Оно мое	tag:type:Бар	tag:subway:Чернышевская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/ostrov-bezymjannyj	title:Остров Безымянный	tag:type:Паб	tag:subway:Чернышевская	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/ostrovskiy	title:Ostrovskiy	tag:type:Бар	tag:subway:Технологический Институт	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/otmorozhenoe-18	title:Отмороженое 18+	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/off-season	title:Off Season	tag:type:Бар	tag:subway:Спортивная, Василеостровская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/gringo	title:Gringo	tag:type:Ресторан	tag:subway:Спортивная	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/darmagi	title:Darmagi	tag:type:Бар	tag:subway:Петроградская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/bardevichnik	title:Девичник	tag:type:Бар	tag:subway:Ладожская, Проспект Большевиков	tag:check:1050	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/delhi-1	title:Delhi	tag:type:Клуб	tag:subway:undefined	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/dobrye-sosedi	title:Добрые соседи	tag:type:Ресторан	tag:subway:Беговая, Старая Деревня	tag:check:1400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/drink-my-darling	title:Drink My Darling	tag:type:Бар	tag:subway:Чернышевская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/djuny	title:Дюны	tag:type:Бар	tag:subway:Лиговский Проспект, Маяковская, Площадь Восстания	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/djadja	title:Дядя	tag:type:Кафе	tag:subway:Лиговский Проспект	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/eat-joy	title:Eat & Joy	tag:type:Кафе	tag:subway:Маяковская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/edgar-allan-poe	title:Edgar Allan Poe	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/iq230	title:IQ230	tag:type:Кафе	tag:subway:Приморская	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/in100gramm-bar	title:In100gramm Bar	tag:type:Бар	tag:subway:Садовая, Спасская, Сенная Площадь	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/irish-house	title:Irish House	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/kapone-1	title:Капоне	tag:type:Бар	tag:subway:Международная	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/karabas-bar	title:Karabas bar	tag:type:Бар	tag:subway:Достоевская, Владимирская, Маяковская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/kafedra	title:Кафедра	tag:type:Кафе	tag:subway:Чернышевская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/q-cafe	title:Q-Cafe	tag:type:Кафе	tag:subway:undefined	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/qq-bar	title:QQ Bar	tag:type:Кафе	tag:subway:Владимирская, Достоевская	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/quinta	title:Quinta	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/ken-kesey	title:Ken Kesey	tag:type:Кафе	tag:subway:Балтийская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/cinema	title:Cinema	tag:type:Бар	tag:subway:Кировский Завод	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/kirogazbar	title:KiroGazBar	tag:type:Бар	tag:subway:Звездная	tag:check:850	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/komnata-otdyha	title:Комната отдыха	tag:type:Бар	tag:subway:Чернышевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/koriandr-41	title:Кориандр 41	tag:type:Ресторан	tag:subway:Чкаловская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/krasin	title:Красин	tag:type:Бар	tag:subway:Василеостровская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/craft-bier	title:Craft Bier	tag:type:Бар	tag:subway:Чернышевская	tag:check:1200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
noneurl:https://www.restoclub.ru/spb/place/belgrad	title:Белград	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:525	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/blinders-bottleshop	title:Blinders Bottleshop	tag:type:Бар	tag:subway:Невский Проспект	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/black-door	title:Black Door	tag:type:Бар	tag:subway:Гостиный Двор, Чернышевская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/beer-sommelier	title:Beer Sommelier	tag:type:Бар	tag:subway:Улица Дыбенко	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/bong	title:Bong	tag:type:Кафе	tag:subway:Площадь Ленина	tag:check:1400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/bonvivan	title:Бонвиван	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:6
url:https://www.restoclub.ru/spb/place/boom	title:Boom	tag:type:Бар	tag:subway:Ленинский Проспект, Проспект Ветеранов, Автово	tag:check:1150	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/brazhnik	title:Бражник	tag:type:Бар	tag:subway:Чкаловская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/bridges	title:Bridges	tag:type:Ресторан	tag:subway:Спортивная, Василеостровская	tag:check:1500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/bravye-parni	title:Бравые парни	tag:type:Бар	tag:subway:Чернышевская, Площадь Восстания	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/brew-masters	title:Brew Masters	tag:type:Бар	tag:subway:Комендантский Проспект, Пионерская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/brimborium	title:Brimborium	tag:type:Бар	tag:subway:Чернышевская, Маяковская, Площадь Восстания	tag:check:400	tag:score:Кухня:8.8	tag:score:Интерьер:8.6	tag:score:Сервис:8.7	tag:votes:4
url:https://www.restoclub.ru/spb/place/borodabar	title:Borodabar	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/byli-tut	title:Были тут	tag:type:Бар	tag:subway:undefined	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/bullpen-bar	title:Bullpen Bar	tag:type:Бар	tag:subway:Проспект Большевиков	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/brus-li	title:Брус Ли	tag:type:Бар	tag:subway:Лесная, Выборгская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/buns-bubbles	title:Buns & Bubbles	tag:type:Бар	tag:subway:Чернышевская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/veljurov	title:Велюров	tag:type:Бар	tag:subway:Ленинский Проспект, Автово, Кировский Завод	tag:check:300	tag:score:Кухня:6.2	tag:score:Интерьер:6.3	tag:score:Сервис:7.6	tag:votes:4
url:https://www.restoclub.ru/spb/place/route-98	title:Route 98	tag:type:Кафе	tag:subway:Улица Дыбенко	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/vinnik	title:Винник	tag:type:Бар	tag:subway:Сенная Площадь, Спасская, Садовая	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/vino-i-vkusnosti	title:Вино и вкусности	tag:type:Кафе	tag:subway:Московская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/warszawa	title:Warszawa	tag:type:Кафе	tag:subway:Невский Проспект, Гостиный Двор	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/salma	title:Salma	tag:type:Бар	tag:subway:Московская	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/vilka-bar	title:Вилка бар	tag:type:Бар	tag:subway:Чернышевская, Площадь Восстания	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/selfie-bar-1	title:Selfie Bar	tag:type:Бар	tag:subway:Василеостровская	tag:check:1500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/spontan	title:Spontan	tag:type:Бар	tag:subway:Чернышевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/self-cost	title:Self-cost	tag:type:Кальянная	tag:subway:Маяковская	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/sport-s-bar-84	title:Sports' Bar 84	tag:type:Ресторан	tag:subway:Технологический Институт	tag:check:1400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/start-up	title:Start-Up	tag:type:Бар	tag:subway:Сенная Площадь, Садовая, Спасская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/sssr-2	title:СССР	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/sculptors	title:Sculptors	tag:type:Бар	tag:subway:Балтийская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/top-hops-1	title:Top Hops	tag:type:Бар	tag:subway:Владимирская, Гостиный Двор, Достоевская	tag:check:850	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/the-bar	title:The Бар	tag:type:Бар	tag:subway:Чернышевская	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/schaste-6	title:Счастье	tag:type:Ресторан	tag:subway:Гостиный Двор, Невский Проспект	tag:check:1500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/tolstyj-fraer-8	title:Толстый фраер	tag:type:Бар	tag:subway:Адмиралтейская	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/ulitka-na-sklone	title:Улитка на склоне	tag:type:Клуб	tag:subway:Невский Проспект, Гостиный Двор	tag:check:550	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/the-box-1	title:The Box	tag:type:Бар	tag:subway:Площадь Восстания, Лиговский Проспект, Маяковская	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/flat-63	title:Flat 63	tag:type:Бар	tag:subway:Комендантский Проспект	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/fenomen	title:Fenomen	tag:type:Бар	tag:subway:Петроградская	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/fidel	title:Fidel	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/upiter-bar	title:UPiter bar	tag:type:Бар	tag:subway:Невский Проспект	tag:check:1300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/hotrodders	title:Hotrodders	tag:type:Бар	tag:subway:Приморская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/formula-wine	title:Formula Wine	tag:type:Бар	tag:subway:Горьковская, Петроградская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/26-27	title:26 / 27	tag:type:Бар	tag:subway:Сенная Площадь, Спасская, Садовая	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/3xtr	title:3XTR	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/hochu-v-sibir	title:Хочу в Сибирь	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:750	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
url:https://www.restoclub.ru/spb/place/hroniki	title:Хроники	tag:type:Бар	tag:subway:Маяковская, Площадь Восстания	tag:check:400	tag:score:Кухня:5.5	tag:score:Интерьер:8.3	tag:score:Сервис:5.5	tag:votes:4
url:https://www.restoclub.ru/spb/place/jenga	title:Jenga	tag:type:Кафе	tag:subway:Приморская	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/jawsspot	title:Jawsspot	tag:type:Бар	tag:subway:Маяковская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:4
url:https://www.restoclub.ru/spb/place/4-friends	title:4 Friends	tag:type:Бар	tag:subway:Технологический Институт	tag:check:1700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/diego-zhzhet	title:Диего жжет	tag:type:Бар	tag:subway:Балтийская	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/einstein	title:EinStein	tag:type:Ресторан	tag:subway:Новочеркасская, Площадь Ленина	tag:check:1400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/za-uglom	title:За углом	tag:type:Рюмочная	tag:subway:Владимирская, Достоевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/zachet	title:Зачет	tag:type:Кафе	tag:subway:Василеостровская	tag:check:500	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/kolba	title:Колба бар	tag:type:Бар	tag:subway:Чернышевская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/koraduba-1	title:KoraDuba	tag:type:Кафе	tag:subway:Сенная Площадь, Спасская, Садовая	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/caviar-russia	title:Caviar Russia	tag:type:Бар	tag:subway:Маяковская, Достоевская	tag:check:850	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/cafe-dvor	title:Cafe Dvor	tag:type:Кафе	tag:subway:Адмиралтейская	tag:check:750	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/idler	title:Idler	tag:type:Бар	tag:subway:Чернышевская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/crazy-sushi	title:Crazy Sushi	tag:type:Кафе	tag:subway:Владимирская, Достоевская	tag:check:900	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/xander-bar	title:Xander Bar	tag:type:Ресторан	tag:subway:Адмиралтейская	tag:check:1700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/leningrad-1	title:Ленинград	tag:type:Бар	tag:subway:Горьковская, Петроградская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/luminous-bar	title:Luminous Bar	tag:type:Бар	tag:subway:Владимирская, Достоевская	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/lebowski	title:Lebowski	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/luch-1	title:Луч	tag:type:Бар	tag:subway:Чернышевская	tag:check:400	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/let-it-bar	title:Let It Bar	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор, Маяковская	tag:check:950	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/majak-food-porn	title:Маяк Food Porn	tag:type:Бар	tag:subway:Сенная Площадь, Садовая, Спасская	tag:check:600	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/mama-ja-ne-pil	title:Мама, я не пил	tag:type:Бар	tag:subway:Чернышевская	tag:check:300	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/mysteria	title:Mysteria	tag:type:Бар	tag:subway:Адмиралтейская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/na-hod-nogi	title:На ход ноги	tag:type:Бар	tag:subway:Чкаловская	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/mr-rowdy-co	title:Mr. Rowdy & Co	tag:type:Бар	tag:subway:Достоевская, Владимирская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/one-bar	title:One Bar	tag:type:Бар	tag:subway:Ладожская	tag:check:800	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/ni-v-odnom-glazu	title:Ни в одном глазу	tag:type:Бар	tag:subway:Площадь Восстания, Маяковская	tag:check:200	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/my-friends	title:My Friends	tag:type:Паб	tag:subway:Садовая, Сенная Площадь, Спасская	tag:check:650	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/nos	title:Нос	tag:type:Бар	tag:subway:Гостиный Двор, Невский Проспект	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:NaN
url:https://www.restoclub.ru/spb/place/odnogo-uma-malo	title:Одного ума мало	tag:type:Бар	tag:subway:Чернышевская	tag:check:700	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:2
url:https://www.restoclub.ru/spb/place/probirka-bar	title:Probirka Bar	tag:type:Бар	tag:subway:Гостиный Двор, Невский Проспект	tag:check:1000	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:1
url:https://www.restoclub.ru/spb/place/produkty	title:Продукты	tag:type:Бар	tag:subway:Невский Проспект, Гостиный Двор	tag:check:150	tag:score:Кухня:0.0	tag:score:Интерьер:0.0	tag:score:Сервис:0.0	tag:votes:3
